player_id,player_name,team_name,year,p_base_runs_prevented,sb_opp,sb_att_rate,stolen_bases,caught_stealing,pickoffs,balks,forced_balks,base_advance_allowed,outs_created_on_bases,lead_dist_gain_all,prim_lead_dist_all,second_lead_dist_all,prim_lead_dist__sb_att,second_lead_dist_sb_att,lead_dist_gain_sb_att
668338,"Miller, Tyson",LAD,2023,0.065946418,64,0,0,0,0,0,0,0,0,4.083915254,9.46020339,13.54411864,,,
668338,"Miller, Tyson",TEX,2022,-0.004727112,59,0.016949153,1,0,0,0,0,1,0,3.641071429,9.387892857,13.02896429,11.338,20.646,9.308
668338,"Miller, Tyson",CHC,2024,0.4282400528843175,143,0.034965035,3,2,1,0,0,3,3,5.058251908,10.11246565,15.17071756,10.6566,20.743,10.0864
668338,"Miller, Tyson",CHC,2020,0.000488684,6,0,0,0,0,0,0,0,0,4.12175,9.76,13.88175,,,
621219,"Mills, Alec",CHC,2021,0.6290026221310738,465,0.006451613,3,0,0,0,0,3,0,3.644416862,9.644096019,13.28851288,10.43666667,17.77266667,7.336
621219,"Mills, Alec",CHC,2019,0.018233683142677353,172,0.005813953,1,0,0,0,0,1,0,3.578357616,11.55146358,15.12982119,11.984,22.077,10.093
621219,"Mills, Alec",CHC,2018,-0.004605693,32,0,0,0,0,0,0,0,0,2.963354839,10.77864516,13.742,,,
621219,"Mills, Alec",CHC,2020,0.004153781,153,0.019607843,1,2,1,1,0,2,3,3.99431579,10.08836842,14.08268421,11.693,22.895,11.202
621219,"Mills, Alec",KC,2016,0.000819074,26,0,0,0,0,0,0,0,0,0.872269231,12.29792308,13.17019231,,,
621219,"Mills, Alec",CIN,2023,0.043403527326349944,14,0,0,0,0,0,0,0,0,3.573857143,9.730714286,13.30457143,,,
621219,"Mills, Alec",CHC,2022,0.020004315,43,0,0,0,0,0,0,0,0,3.002666666,9.374564103,12.37723077,,,
670090,"Mills, Wyatt",SEA,2021,0.034083422,57,0,0,0,0,0,0,0,0,3.881849057,9.919641509,13.80149057,,,
