player_id,name,team_name,year,sb_attempts,catcher_stealing_runs,caught_stealing_above_average,n_cs,rate_cs,est_cs_pct,cs_aa_per_throw,seasonal_runner_speed,runner_distance_from_second,pop_time,exchange_time,arm_strength,n_xcs_with_flight_over_xcs,n_xcs_with_exchange_over_xcs,n_xcs_with_accuracy_over_xcs,n_xcs_with_ground_other_over_xcs,n_xcs_with_onfly_other_over_xcs,n_xcs_with_untracked_other_over_xcs
663967,"Salazar, Cesar",HOU,2023,6,0.17523739874669636,0.26959599807184054,1,0.16666666666666669,0.1217340003213599,0.044932666,27.83333333,54.56955746091957,2.00975,0.57475,73.1836225,-0.229651536,0.2748795669595878,0.17875021258271392,0,0.10014135937039936,-0.054523605
596117,"Stubbs, Garrett",HOU,2021,1,0.5488584242064272,0.8443975757021956,1,1,0.15560242429780438,0.8443975757021956,28.3,55.897032631561274,1.85,0.709,83.75488,0.1923928858639517,0.083058363,0.3879926307887595,0,0.18095369622643986,0
596117,"Stubbs, Garrett",HOU,2019,4,0.2675292023380647,0.41158338821240725,1,0.25,0.14710415294689821,0.10289584705310179,27.925,51.23278757267701,1.922,0.689666667,83.00266667,0.31698413397405567,0.1947543995243068,0.37140012925996646,0,-0.471555275,0
596117,"Stubbs, Garrett",HOU,2020,1,-0.033241963,-0.051141482,0,0,0.051141482,-0.051141482,29,54.48661318385859,1.867,0.732,84.2459,0.048638335,0.00840171,-0.011498289,0,-0.096683238,0
605170,"Caratini, Victor",HOU,2024,42,1.1088050521792345,1.7058539264295915,10,0.23809523809523814,0.19747966841834314,0.040615569676895065,28.20238095,56.20102048999193,2.0218,0.657714286,77.01372257,-1.576179347,0.8748232518385117,2.8538955835603277,-0.314108615,-0.092041662,-0.040535285
455139,"Chirinos, Robinson",HOU,2019,43,-1.030338666,-1.585136409,11,0.2558139534883721,0.2926775908989696,-0.036863637,27.98837209,55.71025129178326,2.02796,0.72868,78.96188,0.062873526,-1.387473671,2.0587676219553583,-0.036447426,-2.28285646,0
455117,"Maldonado, Martin",HOU,2021,33,2.299539575831349,3.537753193586691,16,0.484848485,0.37764384261858513,0.1072046422298997,28,59.51068974526942,1.96137931,0.784931034,81.63880276,3.4895564563602095,-1.830278522,1.104891919329254,0.23866792055462793,-0.580771624,1.1156870434096633
455117,"Maldonado, Martin",HOU,2018,26,1.8095765707924458,2.783963955065301,12,0.46153846153846145,0.3544629248051807,0.10707553673328082,27.95384615,57.26016904152749,1.97345,0.82025,85.31335,3.1979859922518505,-1.703906344,1.1059893156477572,0.7312549915413781,-0.54736,0
455117,"Maldonado, Martin",HOU,2022,44,3.1412249804878574,4.832653816135165,14,0.31818181818181823,0.20834877690601897,0.10983304127579922,28.67272727,56.31803675034512,1.919631579,0.735289474,82.67224947,4.012942323584542,-0.168007528,1.1455954870042175,0.5017661384960748,-0.659642605,0
455117,"Maldonado, Martin",HOU,2023,70,1.0527647244700964,1.6196380376463022,11,0.1571428571428571,0.13400517089076708,0.023137686,28.43714286,53.938301515014274,1.930057692,0.6645,82.04109404,2.4176114115441982,0.024994842662024508,0.3659012865659785,0.40291958308361187,-1.520411442,-0.071377644
455117,"Maldonado, Martin",HOU,2019,33,-1.021245175,-1.571146424,7,0.21212121212121215,0.25973170981293975,-0.047610498,28.09090909,55.204240316143974,1.952833333,0.769833333,85.00820833,3.855998412,-0.940075148,-0.767289904,-1.161926247,-2.130909927,-0.42694361
455117,"Maldonado, Martin",HOU,2020,14,1.4767436290041827,2.271913275,6,0.42857142857142866,0.26629190890063936,0.16227951967078924,28.18571429,57.34051055517778,1.911818182,0.7486,82.578636,1.487988593490539,-0.090399322,0.4426051401514176,0.5111057170479595,-0.502102496,0.4227156431825507
543877,"Vazquez, Christian",HOU,2022,47,-0.676935512,-1.041439249,10,0.21276595744680848,0.23492423933737644,-0.022158282,28.25106383,56.335941312367694,1.93965625,0.66675,77.40610469,-1.055625492,1.3386047090368287,-1.578994247,-0.48180261,0.7363783912494188,0
664926,"Dini, Nick",KC,2019,4,0.6370835500814687,0.9801285385868748,2,0.5,0.2549678653532813,0.2450321346467187,28.45,54.66503542241228,2.001,0.786333333,80.10233333,0.12273111499610476,-0.12545689,0.278167998,0,0.7046863163128568,0
460077,"Butera, Drew",KC,2017,21,-0.764899456,-1.176768394,3,0.14285714285714285,0.19889373306803687,-0.05603659,27.58095238,54.129140397232185,1.9519375,0.748,83.63976923,0.9803562160698027,-0.153321328,0.32479948410368403,0.1165414542984014,-0.757586778,-1.687557443
460077,"Butera, Drew",KC,2016,14,-0.18050206,-0.277695476,4,0.28571428571428575,0.3055496768839382,-0.019835391,27.77857143,56.885374291367945,1.963230769,0.775692308,84.66633333,1.5380954118324175,-0.377228138,0.44738164516656387,-0.292073179,-1.82117653,0.22730531426089962
669004,"Melendez, MJ",KC,2022,22,1.2145097523339103,1.8684765420521696,9,0.40909090909090906,0.32416015717944685,0.084930752,28.21363636,58.43329397383732,1.964705882,0.730117647,80.44044471,0.9235533752898999,-0.16296829,0.12193346048415077,0,0.1708160278262376,0.8151419683166347
669004,"Melendez, MJ",KC,2023,3,-0.771564576,-1.187022425,0,0,0.3956741416056426,-0.395674142,27.8,59.58349723381263,2.100333333,0.803,77.15061667,-0.189689887,-0.531273976,-0.417791692,0.11305428498479075,-0.161321155,0
682515,"Porter, Logan",KC,2023,8,-0.379051698,-0.583156459,1,0.125,0.1978945573271528,-0.072894557,28.325,56.70511913426382,1.982875,0.575,77.3133375,-0.516789542,1.5103232714162722,-0.824108843,0.063193704,-0.815775049,0
680418,"Cropley, Tyler",KC,2023,3,-0.215179091,-0.331044756,0,0,0.11034825192049597,-0.110348252,28.73333333,56.811706035596416,2.1215,0.8335,78.98509,-0.026848546,-0.367966266,0.10252987563394118,0,-0.038759819,0
666023,"Fermin, Freddy",KC,2022,1,0.42719434465937683,0.6572220687067336,1,1,0.34277793129326645,0.6572220687067336,27.1,60.35454539701379,1.945,0.815,84.63176,0.2984126397211321,-0.100629959,-0.181660973,0.6411003611641197,0,0
666023,"Fermin, Freddy",KC,2024,23,5.074012578346036,7.806173197455439,14,0.6086956521739131,0.26929681750193746,0.3393988346719756,28.53478261,57.75946287449249,1.876,0.629714286,82.40849095,1.9863357748869124,1.7801276205999779,2.753923481038531,1.3202035784975439,-0.034417258,0
666023,"Fermin, Freddy",KC,2023,30,2.341475886199428,3.602270594152966,9,0.30000000000000004,0.17992431352823443,0.12007568647176554,28.26666667,54.89554091711699,1.896833333,0.66275,82.80288792,2.0787881631404375,-0.047305009,-0.818112862,0.7949338747592937,1.5939664269863314,0
595956,"Gallagher, Cam",KC,2020,3,-0.546512694,-0.84078876,0,0,0.2802629200499605,-0.28026292,28.63333333,57.681033589592424,1.9075,0.688,77.35424,-0.016545332,0.038729604896118625,-0.615644115,-0.247328918,0,0
595956,"Gallagher, Cam",KC,2022,7,-0.105076286,-0.161655824,2,0.28571428571428575,0.30880797487420153,-0.023093689,28.45714286,59.342137880563385,2.0088,0.7342,77.185888,-0.160045538,-0.207792165,0.18404044839541067,0.48636306412693264,-0.464221634,0
595956,"Gallagher, Cam",KC,2019,19,-0.952806838,-1.465856673,4,0.21052631578947367,0.28767666701231864,-0.077150351,28,54.193563997074904,2.037272727,0.7406,77.21054546,-0.684546451,-0.449561753,1.0553713682695074,-0.318419615,-1.068700223,0
595956,"Gallagher, Cam",KC,2021,15,-0.330059926,-0.507784502,4,0.26666666666666666,0.30051896676877493,-0.0338523,28.32,58.850079889166224,2.032571429,0.739642857,75.23787071,-0.96690855,0.6280746646012343,-1.555816355,-0.091409088,1.4782748272043849,0
595956,"Gallagher, Cam",KC,2018,5,-0.328301395,-0.50507907,1,0.2,0.30101581397486504,-0.101015814,27.74,56.90940513865406,2.05625,0.753,78.1425,-0.184834895,-0.049329199,-0.52482959,0,0.25391461427051154,0
595956,"Gallagher, Cam",KC,2017,6,-0.720907071,-1.109087801,0,0,0.1848479668320612,-0.184847967,28.41666667,56.75654076907322,2.05825,0.74625,77.3875,-0.217856487,-0.078144849,-0.118223283,-0.05060943,-0.644253752,0
521692,"Perez, Salvador",KC,2022,20,1.3202599179816308,2.031169104587124,7,0.35000000000000003,0.24844154477064373,0.10155845522935626,28.615,58.299622881595305,1.985705882,0.694882353,78.91879529,0.027042318,0.9031458348437822,1.6601291976283237,-0.8983173,0.33916905320938984,0
